caldt,sprtrn
2017/10/31,0.000944
2017/11/01,0.001592
2017/11/02,0.000190
2017/11/03,0.003097
2017/11/06,0.001271
2017/11/07,-0.000189
2017/11/08,0.001444
2017/11/09,-0.003762
2017/11/10,-0.000898
2017/11/13,0.000984
2017/11/14,-0.002310
2017/11/15,-0.005526
2017/11/16,0.008196
2017/11/17,-0.002626
2017/11/20,0.001276
2017/11/21,0.006541
2017/11/22,-0.000750
2017/11/24,0.002056
2017/11/27,-0.000384
2017/11/28,0.009848
2017/11/29,-0.000369
2017/11/30,0.008191
2017/12/01,-0.002024
2017/12/04,-0.001052
2017/12/05,-0.003739
2017/12/06,-0.000114
2017/12/07,0.002932
2017/12/08,0.005506
2017/12/11,0.003202
2017/12/12,0.001549
2017/12/13,-0.000473
2017/12/14,-0.004071
2017/12/15,0.008974
2017/12/18,0.005363
2017/12/19,-0.003230
2017/12/20,-0.000828
2017/12/21,0.001986
2017/12/22,-0.000458
2017/12/26,-0.001058
2017/12/27,0.000791
2017/12/28,0.001834
2017/12/29,-0.005183
2018/01/02,0.008303
2018/01/03,0.006399
2018/01/04,0.004029
2018/01/05,0.007034
2018/01/08,0.001662
2018/01/09,0.001303
2018/01/10,-0.001112
2018/01/11,0.007034
2018/01/12,0.006750
2018/01/16,-0.003524
2018/01/17,0.009415
2018/01/18,-0.001616
2018/01/19,0.004385
2018/01/22,0.008067
2018/01/23,0.002174
2018/01/24,-0.000560
2018/01/25,0.000603
2018/01/26,0.011841
2018/01/29,-0.006732
2018/01/30,-0.010899
2018/01/31,0.000489
2018/02/01,-0.000648
2018/02/02,-0.021209
2018/02/05,-0.040979
2018/02/06,0.017441
2018/02/07,-0.005002
2018/02/08,-0.037536
2018/02/09,0.014936
2018/02/12,0.013915
2018/02/13,0.002613
2018/02/14,0.013402
2018/02/15,0.012069
2018/02/16,0.000373
2018/02/20,-0.005841
2018/02/21,-0.005497
2018/02/22,0.000974
2018/02/23,0.016028
2018/02/26,0.011757
2018/02/27,-0.012707
2018/02/28,-0.011096
2018/03/01,-0.013324
2018/03/02,0.005072
2018/03/05,0.011032
2018/03/06,0.002639
2018/03/07,-0.000484
2018/03/08,0.004463
2018/03/09,0.017379
2018/03/12,-0.001274
2018/03/13,-0.006364
2018/03/14,-0.005724
2018/03/15,-0.000782
2018/03/16,0.001703
2018/03/19,-0.014204
2018/03/20,0.001482
2018/03/21,-0.001844
2018/03/22,-0.025163
2018/03/23,-0.020967
2018/03/26,0.027157
2018/03/27,-0.017276
2018/03/28,-0.002917
2018/03/29,0.013770
2018/04/02,-0.022337
2018/04/03,0.012615
2018/04/04,0.011566
2018/04/05,0.006863
2018/04/06,-0.021920
2018/04/09,0.003337
2018/04/10,0.016727
2018/04/11,-0.005525
2018/04/12,0.008251
2018/04/13,-0.002887
2018/04/16,0.008109
2018/04/17,0.010662
2018/04/18,0.000831
2018/04/19,-0.005726
2018/04/20,-0.008537
2018/04/23,0.000056
2018/04/24,-0.013381
2018/04/25,0.001837
2018/04/26,0.010434
2018/04/27,0.001114
2018/04/30,-0.008188
2018/05/01,0.002549
2018/05/02,-0.007206
2018/05/03,-0.002254
2018/05/04,0.012811
2018/05/07,0.003458
2018/05/08,-0.000266
2018/05/09,0.009682
2018/05/10,0.009371
2018/05/11,0.001708
2018/05/14,0.000884
2018/05/15,-0.006842
2018/05/16,0.004061
2018/05/17,-0.000856
2018/05/18,-0.002632
2018/05/21,0.007387
2018/05/22,-0.003136
2018/05/23,0.003248
2018/05/24,-0.002023
2018/05/25,-0.002357
2018/05/29,-0.011564
2018/05/30,0.012696
2018/05/31,-0.006880
2018/06/01,0.010849
2018/06/04,0.004480
2018/06/05,0.000703
2018/06/06,0.008567
2018/06/07,-0.000714
2018/06/08,0.003126
2018/06/11,0.001069
2018/06/12,0.001743
2018/06/13,-0.004026
2018/06/14,0.002472
2018/06/15,-0.001017
2018/06/18,-0.002126
2018/06/19,-0.004023
2018/06/20,0.001712
2018/06/21,-0.006345
2018/06/22,0.001862
2018/06/25,-0.013725
2018/06/26,0.002205
2018/06/27,-0.008604
2018/06/28,0.006179
2018/06/29,0.000758
2018/07/02,0.003068
2018/07/03,-0.004947
2018/07/05,0.008621
2018/07/06,0.008481
2018/07/09,0.008823
2018/07/10,0.003473
2018/07/11,-0.007094
2018/07/12,0.008749
2018/07/13,0.001079
2018/07/16,-0.001028
2018/07/17,0.003974
2018/07/18,0.002160
2018/07/19,-0.003953
2018/07/20,-0.000948
2018/07/23,0.001838
2018/07/24,0.004781
2018/07/25,0.009102
2018/07/26,-0.003032
2018/07/27,-0.006562
2018/07/30,-0.005754
2018/07/31,0.004885
2018/08/01,-0.001040
2018/08/02,0.004926
2018/08/03,0.004644
2018/08/06,0.003538
2018/08/07,0.002824
2018/08/08,-0.000262
2018/08/09,-0.001442
2018/08/10,-0.007114
2018/08/13,-0.004006
2018/08/14,0.006389
2018/08/15,-0.007602
2018/08/16,0.007919
2018/08/17,0.003323
2018/08/20,0.002428
2018/08/21,0.002069
2018/08/22,-0.000398
2018/08/23,-0.001691
2018/08/24,0.006199
2018/08/27,0.007670
2018/08/28,0.000269
2018/08/29,0.005701
2018/08/30,-0.004430
2018/08/31,0.000134
2018/09/04,-0.001654
2018/09/05,-0.002803
2018/09/06,-0.003652
2018/09/07,-0.002213
2018/09/10,0.001898
2018/09/11,0.003740
2018/09/12,0.000357
2018/09/13,0.005282
2018/09/14,0.000275
2018/09/17,-0.005570
2018/09/18,0.005369
2018/09/19,0.001253
2018/09/20,0.007841
2018/09/21,-0.000369
2018/09/24,-0.003516
2018/09/25,-0.001305
2018/09/26,-0.003289
2018/09/27,0.002763
2018/09/28,-0.000007
2018/10/01,0.003641
2018/10/02,-0.000397
2018/10/03,0.000711
2018/10/04,-0.008170
2018/10/05,-0.005528
2018/10/08,-0.000395
2018/10/09,-0.001418
2018/10/10,-0.032864
2018/10/11,-0.020573
2018/10/12,0.014206
2018/10/15,-0.005905
2018/10/16,0.021496
2018/10/17,-0.000253
2018/10/18,-0.014392
2018/10/19,-0.000361
2018/10/22,-0.004299
2018/10/23,-0.005512
2018/10/24,-0.030864
2018/10/25,0.018625
2018/10/26,-0.017327
2018/10/29,-0.006560
2018/10/30,0.015667
2018/10/31,0.010851
2018/11/01,0.010558
2018/11/02,-0.006317
2018/11/05,0.005600
2018/11/06,0.006259
2018/11/07,0.021209
2018/11/08,-0.002509
2018/11/09,-0.009199
2018/11/12,-0.019701
2018/11/13,-0.001482
2018/11/14,-0.007567
2018/11/15,0.010594
2018/11/16,0.002223
2018/11/19,-0.016643
2018/11/20,-0.018151
2018/11/21,0.003043
2018/11/23,-0.006555
2018/11/26,0.015532
2018/11/27,0.003262
2018/11/28,0.022974
2018/11/29,-0.002198
2018/11/30,0.008186
2018/12/03,0.010941
2018/12/04,-0.032365
2018/12/06,-0.001522
2018/12/07,-0.023320
2018/12/10,0.001762
2018/12/11,-0.000356
2018/12/12,0.005419
2018/12/13,-0.000200
2018/12/14,-0.019087
2018/12/17,-0.020773
2018/12/18,0.000086
2018/12/19,-0.015396
2018/12/20,-0.015772
2018/12/21,-0.020588
2018/12/24,-0.027112
2018/12/26,0.049594
2018/12/27,0.008563
2018/12/28,-0.001242
2018/12/31,0.008492
2019/01/02,0.001269
2019/01/03,-0.024757
2019/01/04,0.034336
2019/01/07,0.007010
2019/01/08,0.009695
2019/01/09,0.004098
2019/01/10,0.004518
2019/01/11,-0.000146
2019/01/14,-0.005258
2019/01/15,0.010722
2019/01/16,0.002222
2019/01/17,0.007591
2019/01/18,0.013183
2019/01/22,-0.014157
2019/01/23,0.002203
2019/01/24,0.001376
2019/01/25,0.008489
2019/01/28,-0.007847
2019/01/29,-0.001456
2019/01/30,0.015549
2019/01/31,0.008597
2019/02/01,0.000899
2019/02/04,0.006776
2019/02/05,0.004708
2019/02/06,-0.002224
2019/02/07,-0.009357
2019/02/08,0.000676
2019/02/11,0.000709
2019/02/12,0.012890
2019/02/13,0.003024
2019/02/14,-0.002652
2019/02/15,0.010879
2019/02/19,0.001499
2019/02/20,0.001777
2019/02/21,-0.003526
2019/02/22,0.006411
2019/02/25,0.001232
2019/02/26,-0.000790
2019/02/27,-0.000544
2019/02/28,-0.002826
2019/03/01,0.006895
2019/03/04,-0.003881
2019/03/05,-0.001131
2019/03/06,-0.006524
2019/03/07,-0.008126
2019/03/08,-0.002132
2019/03/11,0.014666
2019/03/12,0.002953
2019/03/13,0.006950
2019/03/14,-0.000868
2019/03/15,0.004985
2019/03/18,0.003706
2019/03/19,-0.000131
2019/03/20,-0.002944
2019/03/21,0.010853
2019/03/22,-0.018975
2019/03/25,-0.000839
2019/03/26,0.007183
2019/03/27,-0.004644
2019/03/28,0.003590
2019/03/29,0.006734
2019/04/01,0.011569
2019/04/02,0.000017
2019/04/03,0.002148
2019/04/04,0.002085
2019/04/05,0.004636
2019/04/08,0.001047
2019/04/09,-0.006067
2019/04/10,0.003478
2019/04/11,0.000038
2019/04/12,0.006609
2019/04/15,-0.000629
2019/04/16,0.000509
2019/04/17,-0.002274
2019/04/18,0.001579
2019/04/22,0.001012
2019/04/23,0.008841
2019/04/24,-0.002192
2019/04/25,-0.000369
2019/04/26,0.004685
2019/04/29,0.001071
2019/04/30,0.000951
2019/05/01,-0.007502
2019/05/02,-0.002124
2019/05/03,0.009638
2019/05/06,-0.004471
2019/05/07,-0.016512
2019/05/08,-0.001605
2019/05/09,-0.003021
2019/05/10,0.003720
2019/05/13,-0.024131
2019/05/14,0.008016
2019/05/15,0.005839
2019/05/16,0.008895
2019/05/17,-0.005837
2019/05/20,-0.006749
2019/05/21,0.008496
2019/05/22,-0.002824
2019/05/23,-0.011914
2019/05/24,0.001354
2019/05/28,-0.008376
2019/05/29,-0.006912
2019/05/30,0.002098
2019/05/31,-0.013195
2019/06/03,-0.002765
2019/06/04,0.021432
2019/06/05,0.008162
2019/06/06,0.006136
2019/06/07,0.010498
2019/06/10,0.004660
2019/06/11,-0.000350
2019/06/12,-0.002038
2019/06/13,0.004097
2019/06/14,-0.001612
2019/06/17,0.000932
2019/06/18,0.009717
2019/06/19,0.002985
2019/06/20,0.009472
2019/06/21,-0.001259
2019/06/24,-0.001732
2019/06/25,-0.009496
2019/06/26,-0.001234
2019/06/27,0.003823
2019/06/28,0.005757
2019/07/01,0.007672
2019/07/02,0.002928
2019/07/03,0.007672
2019/07/05,-0.001806
2019/07/08,-0.004835
2019/07/09,0.001237
2019/07/10,0.004511
2019/07/11,0.002285
2019/07/12,0.004620
2019/07/15,0.000176
2019/07/16,-0.003404
2019/07/17,-0.006531
2019/07/18,0.003582
2019/07/19,-0.006177
2019/07/22,0.002829
2019/07/23,0.006848
2019/07/24,0.004688
2019/07/25,-0.005262
2019/07/26,0.007388
2019/07/29,-0.001616
2019/07/30,-0.002579
2019/07/31,-0.010886
2019/08/01,-0.008999
2019/08/02,-0.007283
2019/08/05,-0.029778
2019/08/06,0.013017
2019/08/07,0.000767
2019/08/08,0.018762
2019/08/09,-0.006617
2019/08/12,-0.012184
2019/08/13,0.014994
2019/08/14,-0.029293
2019/08/15,0.002464
2019/08/16,0.014426
2019/08/19,0.012106
2019/08/20,-0.007915
2019/08/21,0.008247
2019/08/22,-0.000506
2019/08/23,-0.025946
2019/08/26,0.010983
2019/08/27,-0.003203
2019/08/28,0.006545
2019/08/29,0.012687
2019/08/30,0.000643
2019/09/03,-0.006899
2019/09/04,0.010842
2019/09/05,0.013010
2019/09/06,0.000911
2019/09/09,-0.000094
2019/09/10,0.000322
2019/09/11,0.007230
2019/09/12,0.002879
2019/09/13,-0.000724
2019/09/16,-0.003136
2019/09/17,0.002582
2019/09/18,0.000343
2019/09/19,0.000020
2019/09/20,-0.004896
2019/09/23,-0.000097
2019/09/24,-0.008416
2019/09/25,0.006159
2019/09/26,-0.002429
2019/09/27,-0.005316
2019/09/30,0.005048
2019/10/01,-0.012258
2019/10/02,-0.017903
2019/10/03,0.007972
2019/10/04,0.014217
2019/10/07,-0.004478
2019/10/08,-0.015561
2019/10/09,0.009105
2019/10/10,0.006416
2019/10/11,0.010939
2019/10/14,-0.001387
2019/10/15,0.009956
2019/10/16,-0.002000
2019/10/17,0.002763
2019/10/18,-0.003919
2019/10/21,0.006872
2019/10/22,-0.003569
2019/10/23,0.002847
2019/10/24,0.001920
2019/10/25,0.004073
2019/10/28,0.005581
2019/10/29,-0.000832
2019/10/30,0.003253
2019/10/31,-0.003023
2019/11/01,0.009662
2019/11/04,0.003704
2019/11/05,-0.001186
2019/11/06,0.000703
2019/11/07,0.002730
2019/11/08,0.002561
2019/11/11,-0.001962
2019/11/12,0.001565
2019/11/13,0.000712
2019/11/14,0.000837
2019/11/15,0.007695
2019/11/18,0.000503
2019/11/19,-0.000593
2019/11/20,-0.003756
2019/11/21,-0.001583
2019/11/22,0.002175
2019/11/25,0.007507
2019/11/26,0.002196
2019/11/27,0.004174
2019/11/29,-0.004011
2019/12/02,-0.008631
2019/12/03,-0.006638
2019/12/04,0.006324
2019/12/05,0.001500
2019/12/06,0.009136
2019/12/09,-0.003163
2019/12/10,-0.001097
2019/12/11,0.002908
2019/12/12,0.008575
2019/12/13,0.000073
2019/12/16,0.007148
2019/12/17,0.000335
2019/12/18,-0.000432
2019/12/19,0.004459
2019/12/20,0.004945
2019/12/23,0.000866
2019/12/24,-0.000195
2019/12/26,0.005128
2019/12/27,0.000034
2019/12/30,-0.005781
2019/12/31,0.002946
2020/01/02,0.008379
2020/01/03,-0.007060
2020/01/06,0.003533
2020/01/07,-0.002803
2020/01/08,0.004902
2020/01/09,0.006655
2020/01/10,-0.002855
2020/01/13,0.006976
2020/01/14,-0.001515
2020/01/15,0.001870
2020/01/16,0.008367
2020/01/17,0.003862
2020/01/21,-0.002652
2020/01/22,0.000289
2020/01/23,0.001141
2020/01/24,-0.009042
2020/01/27,-0.015731
2020/01/28,0.010054
2020/01/29,-0.000867
2020/01/30,0.003134
2020/01/31,-0.017706
2020/02/03,0.007255
2020/02/04,0.014980
2020/02/05,0.011251
2020/02/06,0.003326
2020/02/07,-0.005401
2020/02/10,0.007326
2020/02/11,0.001688
2020/02/12,0.006463
2020/02/13,-0.001630
2020/02/14,0.001844
2020/02/18,-0.002920
2020/02/19,0.004706
2020/02/20,-0.003816
2020/02/21,-0.010518
2020/02/24,-0.033514
2020/02/25,-0.030280
2020/02/26,-0.003779
2020/02/27,-0.044163
2020/02/28,-0.008238
2020/03/02,0.046039
2020/03/03,-0.028108
2020/03/04,0.042203
2020/03/05,-0.033922
2020/03/06,-0.017054
2020/03/09,-0.075970
2020/03/10,0.049396
2020/03/11,-0.048868
2020/03/12,-0.095113
2020/03/13,0.092871
2020/03/16,-0.119841
2020/03/17,0.059955
2020/03/18,-0.051831
2020/03/19,0.004708
2020/03/20,-0.043360
2020/03/23,-0.029294
2020/03/24,0.093828
2020/03/25,0.011535
2020/03/26,0.062414
2020/03/27,-0.033687
2020/03/30,0.033516
2020/03/31,-0.016013
2020/04/01,-0.044142
2020/04/02,0.022829
2020/04/03,-0.015137
2020/04/06,0.070331
2020/04/07,-0.001603
2020/04/08,0.034056
2020/04/09,0.014487
2020/04/13,-0.010105
2020/04/14,0.030573
2020/04/15,-0.022030
2020/04/16,0.005817
2020/04/17,0.026794
2020/04/20,-0.017881
2020/04/21,-0.030675
2020/04/22,0.022930
2020/04/23,-0.000539
2020/04/24,0.013918
2020/04/27,0.014714
2020/04/28,-0.005242
2020/04/29,0.026584
2020/04/30,-0.009212
2020/05/01,-0.028059
2020/05/04,0.004250
2020/05/05,0.009041
2020/05/06,-0.006979
2020/05/07,0.011505
2020/05/08,0.016872
2020/05/11,0.000177
2020/05/12,-0.020544
2020/05/13,-0.017463
2020/05/14,0.011525
2020/05/15,0.003926
2020/05/18,0.031501
2020/05/19,-0.010484
2020/05/20,0.016651
2020/05/21,-0.007774
2020/05/22,0.002354
2020/05/26,0.012289
2020/05/27,0.014827
2020/05/28,-0.002108
2020/05/29,0.004812
2020/06/01,0.003751
2020/06/02,0.008211
2020/06/03,0.013649
2020/06/04,-0.003369
2020/06/05,0.026212
2020/06/08,0.012042
2020/06/09,-0.007799
2020/06/10,-0.005313
2020/06/11,-0.058944
2020/06/12,0.013061
2020/06/15,0.008312
2020/06/16,0.018962
2020/06/17,-0.003600
2020/06/18,0.000594
2020/06/19,-0.005649
2020/06/22,0.006495
2020/06/23,0.004307
2020/06/24,-0.025855
2020/06/25,0.010959
2020/06/26,-0.024227
2020/06/29,0.014686
2020/06/30,0.015410
